Bill Date & Time,DateTIme,Name,Phone Number,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,Bill Amount,Service done by,Payment Mode,Helper for S,Bill Date,week,Name of the day
04/11/2024 09:06:00,04/11/2024 09:06,Divya,9860443639,Waxing,,,,,Bleaching,Wash,Massage,,Hair Cut,Miscellaneous,1204,Anjali,Cash,Suganya Sri,2024-11-04,45,Monday
18/11/2024 11:05:00,18/11/2024 11:05,Meena,9569883422,,,,Pedicure,Manicure,,,,,,,1972,Poornima,Cash,Pinky,2024-11-18,47,Monday
04/09/2024 14:29:00,04/09/2024 14:29,Keerthana,9352522998,,Facial,De-tan,Pedicure,Manicure,,,Massage,Threading,,,838,Pinky,Cash,,2024-09-04,36,Wednesday
17/11/2024 09:03:00,17/11/2024 09:03,Keerthana,9215205252,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,,,,,1313,Malar,PhonePe,Malar,2024-11-17,46,Sunday
22/10/2024 10:29:00,22/10/2024 10:29,Ranjani,9763008345,Waxing,Facial,,,Manicure,Bleaching,Wash,,Threading,,,269,Suganya Sri,Card,,2024-10-22,43,Tuesday
23/08/2024 11:29:00,23/08/2024 11:29,Ranjani,9465762397,Waxing,,De-tan,Pedicure,Manicure,Bleaching,,Massage,,,Miscellaneous,1434,Poornima,Cash,,2024-08-23,34,Friday
05/10/2024 18:01:00,05/10/2024 18:01,Deepa,9951624496,Waxing,,De-tan,,,Bleaching,,,Threading,,Miscellaneous,3288,Anjali,Cash,,2024-10-05,40,Saturday
09/09/2024 17:52:00,09/09/2024 17:52,Meena,9653191162,,,,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,591,Suganya Sri,Cash,Poornima,2024-09-09,37,Monday
11/11/2024 14:12:00,11/11/2024 14:12,Shruthi,9804921471,,,,,Manicure,,Wash,Massage,,,,1121,Suganya Sri,GPay,,2024-11-11,46,Monday
05/09/2024 15:54:00,05/09/2024 15:54,Swathi,9231299372,Waxing,,,,Manicure,Bleaching,Wash,,Threading,Hair Cut,,2004,Suganya Sri,Cash,,2024-09-05,36,Thursday
16/11/2024 10:39:00,16/11/2024 10:39,Sangeetha,9414466009,,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,,Threading,Hair Cut,,2708,Suganya Sri,GPay,Pinky,2024-11-16,46,Saturday
28/08/2024 17:57:00,28/08/2024 17:57,Sandhya,9248994727,,,De-tan,Pedicure,Manicure,,,Massage,,Hair Cut,Miscellaneous,2266,Anjali,Card,Malar,2024-08-28,35,Wednesday
27/09/2024 16:25:00,27/09/2024 16:25,Divya,9158526538,Waxing,,,Pedicure,Manicure,,,Massage,Threading,Hair Cut,Miscellaneous,2993,Poornima,Cash,Poornima,2024-09-27,39,Friday
11/11/2024 20:06:00,11/11/2024 20:06,Nisha,9824133568,,,,,,,Wash,Massage,Threading,,Miscellaneous,2084,Suganya Sri,Card,,2024-11-11,46,Monday
07/10/2024 17:31:00,07/10/2024 17:31,Ranjani,9143170536,,,,Pedicure,,,Wash,,Threading,Hair Cut,Miscellaneous,2910,Suganya Sri,Card,,2024-10-07,41,Monday
04/09/2024 15:15:00,04/09/2024 15:15,Priya,9476905242,Waxing,,De-tan,Pedicure,,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,2987,Suganya Sri,PhonePe,Malar,2024-09-04,36,Wednesday
27/10/2024 18:31:00,27/10/2024 18:31,Priya,9310594769,,,De-tan,Pedicure,,,Wash,Massage,Threading,Hair Cut,Miscellaneous,730,Pinky,PhonePe,,2024-10-27,43,Sunday
23/09/2024 15:51:00,23/09/2024 15:51,Sangeetha,9410922879,,,,,Manicure,,Wash,Massage,Threading,,Miscellaneous,382,Malar,GPay,,2024-09-23,39,Monday
08/10/2024 14:53:00,08/10/2024 14:53,Kavya,9670335971,Waxing,Facial,,,,Bleaching,Wash,Massage,,Hair Cut,,1104,Poornima,Card,Anjali,2024-10-08,41,Tuesday
01/09/2024 09:50:00,01/09/2024 09:50,Latha,9609488874,,Facial,De-tan,,Manicure,,Wash,Massage,,,,2994,Malar,PhonePe,,2024-09-01,35,Sunday
21/10/2024 14:12:00,21/10/2024 14:12,Soumya,9503915368,,Facial,De-tan,Pedicure,,Bleaching,Wash,,,Hair Cut,Miscellaneous,2122,Pinky,Cash,,2024-10-21,43,Monday
16/09/2024 13:37:00,16/09/2024 13:37,Ranjani,9410382577,Waxing,Facial,,Pedicure,,,,Massage,,,,3198,Suganya Sri,GPay,,2024-09-16,38,Monday
04/10/2024 17:20:00,04/10/2024 17:20,Swathi,9149916631,,,De-tan,Pedicure,Manicure,Bleaching,Wash,,,,Miscellaneous,2589,Pinky,PhonePe,,2024-10-04,40,Friday
02/10/2024 09:47:00,02/10/2024 09:47,Anjali,9364250150,Waxing,,,Pedicure,Manicure,,Wash,Massage,Threading,,,1185,Suganya Sri,Card,Pinky,2024-10-02,40,Wednesday
14/09/2024 12:16:00,14/09/2024 12:16,Shruthi,9673497194,Waxing,,De-tan,Pedicure,Manicure,,,Massage,,Hair Cut,,1043,Anjali,Card,,2024-09-14,37,Saturday
09/09/2024 10:24:00,09/09/2024 10:24,Nisha,9634440941,Waxing,Facial,,Pedicure,,,Wash,Massage,Threading,,Miscellaneous,1238,Pinky,Card,Malar,2024-09-09,37,Monday
02/09/2024 19:54:00,02/09/2024 19:54,Divya,9735704296,Waxing,,De-tan,,,,,Massage,,Hair Cut,Miscellaneous,2923,Anjali,PhonePe,Anjali,2024-09-02,36,Monday
24/08/2024 17:27:00,24/08/2024 17:27,Soumya,9385091387,,Facial,De-tan,Pedicure,,,,Massage,Threading,,,157,Malar,Card,Suganya Sri,2024-08-24,34,Saturday
30/10/2024 20:08:00,30/10/2024 20:08,Nisha,9994300647,Waxing,Facial,De-tan,,Manicure,Bleaching,,Massage,Threading,Hair Cut,,3373,Poornima,Cash,,2024-10-30,44,Wednesday
14/10/2024 14:31:00,14/10/2024 14:31,Aishwarya,9791692352,Waxing,Facial,,,Manicure,,Wash,,,,,1221,Pinky,PhonePe,Malar,2024-10-14,42,Monday
16/11/2024 12:27:00,16/11/2024 12:27,Priya,9132458335,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,,Threading,Hair Cut,Miscellaneous,2929,Malar,PhonePe,Anjali,2024-11-16,46,Saturday
26/09/2024 11:57:00,26/09/2024 11:57,Keerthana,9698293030,Waxing,,De-tan,Pedicure,Manicure,,Wash,Massage,,Hair Cut,Miscellaneous,2033,Anjali,GPay,Suganya Sri,2024-09-26,39,Thursday
09/09/2024 16:04:00,09/09/2024 16:04,Deepa,9670902670,,Facial,De-tan,,,Bleaching,,,,Hair Cut,Miscellaneous,1130,Malar,Card,Pinky,2024-09-09,37,Monday
14/09/2024 09:13:00,14/09/2024 09:13,Shruthi,9746986342,,,De-tan,,Manicure,Bleaching,Wash,Massage,,Hair Cut,,1432,Pinky,Card,Malar,2024-09-14,37,Saturday
12/11/2024 17:48:00,12/11/2024 17:48,Sangeetha,9259136308,,,De-tan,,Manicure,,Wash,,,,Miscellaneous,822,Anjali,Card,,2024-11-12,46,Tuesday
01/10/2024 19:38:00,01/10/2024 19:38,Priya,9772825954,,,,,Manicure,,Wash,Massage,Threading,Hair Cut,,585,Pinky,Cash,,2024-10-01,40,Tuesday
07/11/2024 19:45:00,07/11/2024 19:45,Anjali,9464462068,,,De-tan,,Manicure,Bleaching,Wash,Massage,,,Miscellaneous,2109,Poornima,Cash,,2024-11-07,45,Thursday
07/10/2024 12:44:00,07/10/2024 12:44,Priya,9589744604,Waxing,Facial,,Pedicure,,,,Massage,Threading,Hair Cut,,350,Malar,Cash,,2024-10-07,41,Monday
15/11/2024 12:43:00,15/11/2024 12:43,Keerthana,9545015157,,Facial,De-tan,Pedicure,Manicure,,,,,Hair Cut,Miscellaneous,2411,Malar,PhonePe,,2024-11-15,46,Friday
25/08/2024 16:56:00,25/08/2024 16:56,Harini,9310354742,,Facial,De-tan,,Manicure,,Wash,,Threading,Hair Cut,Miscellaneous,3280,Anjali,Card,Poornima,2024-08-25,34,Sunday
29/10/2024 20:02:00,29/10/2024 20:02,Sandhya,9480920304,Waxing,,De-tan,Pedicure,Manicure,Bleaching,,,,,Miscellaneous,3282,Anjali,PhonePe,,2024-10-29,44,Tuesday
02/09/2024 14:31:00,02/09/2024 14:31,Shruthi,9942714027,,Facial,,,Manicure,Bleaching,Wash,,Threading,,,1379,Pinky,GPay,Pinky,2024-09-02,36,Monday
25/10/2024 17:33:00,25/10/2024 17:33,Keerthana,9971220573,,,De-tan,,Manicure,,,,,Hair Cut,Miscellaneous,2897,Poornima,PhonePe,,2024-10-25,43,Friday
16/10/2024 18:51:00,16/10/2024 18:51,Deepa,9115247964,Waxing,Facial,,,,,,,,,Miscellaneous,2927,Poornima,PhonePe,Pinky,2024-10-16,42,Wednesday
14/09/2024 11:39:00,14/09/2024 11:39,Nisha,9528303494,Waxing,Facial,De-tan,Pedicure,,,Wash,,,Hair Cut,Miscellaneous,1749,Poornima,GPay,Poornima,2024-09-14,37,Saturday
30/09/2024 09:45:00,30/09/2024 09:45,Sangeetha,9214085524,,Facial,,Pedicure,Manicure,Bleaching,Wash,,,,,736,Poornima,GPay,,2024-09-30,40,Monday
17/11/2024 19:52:00,17/11/2024 19:52,Shruthi,9819378833,Waxing,Facial,De-tan,Pedicure,,Bleaching,Wash,,Threading,Hair Cut,Miscellaneous,2083,Pinky,PhonePe,Pinky,2024-11-17,46,Sunday
10/11/2024 13:19:00,10/11/2024 13:19,Sandhya,9800845712,,,De-tan,,Manicure,,Wash,Massage,Threading,,,2562,Pinky,PhonePe,,2024-11-10,45,Sunday
25/09/2024 18:09:00,25/09/2024 18:09,Swathi,9821568252,Waxing,,,,Manicure,Bleaching,,,Threading,,Miscellaneous,1317,Malar,Card,Pinky,2024-09-25,39,Wednesday
14/10/2024 11:17:00,14/10/2024 11:17,Ranjani,9129452657,Waxing,,,,Manicure,Bleaching,,Massage,Threading,Hair Cut,,2533,Malar,Cash,Anjali,2024-10-14,42,Monday
25/10/2024 16:18:00,25/10/2024 16:18,Divya,9761420933,,,De-tan,Pedicure,,,Wash,Massage,,,Miscellaneous,3028,Poornima,Cash,Pinky,2024-10-25,43,Friday
06/10/2024 12:53:00,06/10/2024 12:53,Anjali,9929155328,Waxing,Facial,,Pedicure,Manicure,,,Massage,,,Miscellaneous,1267,Poornima,Cash,Pinky,2024-10-06,40,Sunday
05/11/2024 16:46:00,05/11/2024 16:46,Kavya,9838555179,,Facial,De-tan,Pedicure,,,Wash,Massage,Threading,Hair Cut,,1650,Anjali,GPay,,2024-11-05,45,Tuesday
13/09/2024 18:52:00,13/09/2024 18:52,Harini,9319613486,,,,,Manicure,,Wash,Massage,Threading,Hair Cut,Miscellaneous,2021,Anjali,GPay,Poornima,2024-09-13,37,Friday
25/08/2024 15:25:00,25/08/2024 15:25,Harini,9844899393,Waxing,,De-tan,Pedicure,Manicure,,Wash,Massage,Threading,,Miscellaneous,988,Pinky,Cash,Suganya Sri,2024-08-25,34,Sunday
26/10/2024 11:34:00,26/10/2024 11:34,Swathi,9310889670,,Facial,De-tan,Pedicure,,Bleaching,Wash,,Threading,Hair Cut,Miscellaneous,3335,Pinky,PhonePe,Suganya Sri,2024-10-26,43,Saturday
17/10/2024 17:56:00,17/10/2024 17:56,Soumya,9706425994,Waxing,Facial,,,,Bleaching,,Massage,,,,1359,Anjali,Card,Pinky,2024-10-17,42,Thursday
31/10/2024 19:19:00,31/10/2024 19:19,Priya,9456347543,,,,,,Bleaching,Wash,,,,Miscellaneous,822,Suganya Sri,PhonePe,,2024-10-31,44,Thursday
17/10/2024 15:43:00,17/10/2024 15:43,Sangeetha,9945952660,,Facial,,Pedicure,,Bleaching,,,,,,170,Poornima,Cash,Suganya Sri,2024-10-17,42,Thursday
13/11/2024 12:10:00,13/11/2024 12:10,Anjali,9405083242,,Facial,De-tan,Pedicure,,Bleaching,,Massage,,,Miscellaneous,2167,Poornima,Cash,,2024-11-13,46,Wednesday
17/11/2024 14:31:00,17/11/2024 14:31,Anjali,9167705823,,Facial,,Pedicure,Manicure,,Wash,,Threading,,Miscellaneous,2526,Anjali,GPay,Pinky,2024-11-17,46,Sunday
13/09/2024 09:57:00,13/09/2024 09:57,Ranjani,9796126456,Waxing,Facial,,Pedicure,Manicure,,,,Threading,Hair Cut,,1840,Anjali,Card,Suganya Sri,2024-09-13,37,Friday
04/11/2024 11:02:00,04/11/2024 11:02,Harini,9120244510,,,De-tan,Pedicure,Manicure,Bleaching,Wash,,Threading,Hair Cut,,2835,Pinky,Card,Anjali,2024-11-04,45,Monday
08/10/2024 11:55:00,08/10/2024 11:55,Priya,9140876797,,Facial,De-tan,,Manicure,Bleaching,Wash,,,,Miscellaneous,2858,Poornima,Card,,2024-10-08,41,Tuesday
15/09/2024 13:33:00,15/09/2024 13:33,Priya,9176429702,Waxing,,,,Manicure,Bleaching,,,,,Miscellaneous,3455,Anjali,PhonePe,,2024-09-15,37,Sunday
06/09/2024 18:48:00,06/09/2024 18:48,Kavya,9938896011,Waxing,Facial,,,,,,,,Hair Cut,Miscellaneous,1935,Pinky,Cash,,2024-09-06,36,Friday
09/10/2024 12:12:00,09/10/2024 12:12,Sangeetha,9586174926,,,,Pedicure,Manicure,,Wash,,,,Miscellaneous,2146,Pinky,GPay,Malar,2024-10-09,41,Wednesday
06/11/2024 12:43:00,06/11/2024 12:43,Kavya,9887683501,Waxing,Facial,,Pedicure,,,Wash,Massage,,,,2550,Poornima,Cash,Malar,2024-11-06,45,Wednesday
25/08/2024 09:27:00,25/08/2024 09:27,Kavya,9622003859,,Facial,De-tan,Pedicure,,Bleaching,Wash,Massage,Threading,,,3162,Poornima,Cash,,2024-08-25,34,Sunday
07/11/2024 20:24:00,07/11/2024 20:24,Sangeetha,9961570753,,Facial,,,Manicure,,,Massage,Threading,Hair Cut,,1256,Suganya Sri,PhonePe,,2024-11-07,45,Thursday
20/10/2024 13:34:00,20/10/2024 13:34,Kavya,9330077304,,,,,,,,Massage,Threading,,,2110,Pinky,Cash,Pinky,2024-10-20,42,Sunday
22/09/2024 19:42:00,22/09/2024 19:42,Ranjani,9916876231,Waxing,Facial,De-tan,,,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,399,Suganya Sri,GPay,,2024-09-22,38,Sunday
27/10/2024 17:03:00,27/10/2024 17:03,Nisha,9299139541,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,,Massage,Threading,Hair Cut,Miscellaneous,509,Anjali,Card,Poornima,2024-10-27,43,Sunday
19/11/2024 20:31:00,19/11/2024 20:31,Soumya,9448141153,Waxing,,De-tan,,,Bleaching,,Massage,Threading,Hair Cut,,1371,Pinky,Card,Pinky,2024-11-19,47,Tuesday
19/10/2024 14:19:00,19/10/2024 14:19,Kavya,9190087734,,Facial,De-tan,,Manicure,Bleaching,,,,Hair Cut,Miscellaneous,1803,Poornima,Card,,2024-10-19,42,Saturday
08/10/2024 18:51:00,08/10/2024 18:51,Nisha,9778032031,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,1661,Poornima,Cash,,2024-10-08,41,Tuesday
16/09/2024 16:22:00,16/09/2024 16:22,Swathi,9339730192,,,,Pedicure,,,Wash,,Threading,Hair Cut,,326,Malar,PhonePe,Malar,2024-09-16,38,Monday
09/11/2024 14:35:00,09/11/2024 14:35,Shruthi,9619801862,,Facial,De-tan,Pedicure,,Bleaching,Wash,,Threading,Hair Cut,,1273,Malar,GPay,Malar,2024-11-09,45,Saturday
15/09/2024 15:30:00,15/09/2024 15:30,Ranjani,9132085173,,Facial,,,Manicure,Bleaching,Wash,,Threading,Hair Cut,,933,Suganya Sri,Card,Pinky,2024-09-15,37,Sunday
04/09/2024 15:53:00,04/09/2024 15:53,Keerthana,9946240561,,,De-tan,,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,787,Malar,Card,,2024-09-04,36,Wednesday
11/10/2024 18:45:00,11/10/2024 18:45,Priya,9795823643,,Facial,,Pedicure,,Bleaching,,,,Hair Cut,,482,Malar,Card,Poornima,2024-10-11,41,Friday
04/09/2024 13:12:00,04/09/2024 13:12,Shruthi,9150134180,Waxing,,,,,,Wash,Massage,Threading,,,2817,Poornima,PhonePe,,2024-09-04,36,Wednesday
06/10/2024 09:19:00,06/10/2024 09:19,Anjali,9962613842,Waxing,,De-tan,,Manicure,Bleaching,,Massage,,,,555,Pinky,Card,Anjali,2024-10-06,40,Sunday
31/08/2024 09:44:00,31/08/2024 09:44,Kavya,9833854686,Waxing,Facial,De-tan,,,Bleaching,,,Threading,,,1339,Malar,GPay,,2024-08-31,35,Saturday
09/09/2024 15:54:00,09/09/2024 15:54,Nisha,9962006230,Waxing,Facial,De-tan,,,Bleaching,Wash,Massage,,Hair Cut,,3298,Pinky,GPay,,2024-09-09,37,Monday
13/10/2024 18:02:00,13/10/2024 18:02,Sandhya,9560169370,Waxing,,De-tan,Pedicure,Manicure,Bleaching,Wash,,Threading,Hair Cut,,1326,Anjali,GPay,,2024-10-13,41,Sunday
23/10/2024 09:52:00,23/10/2024 09:52,Anjali,9602002516,,,,Pedicure,Manicure,,Wash,Massage,Threading,Hair Cut,,1752,Poornima,PhonePe,Anjali,2024-10-23,43,Wednesday
19/11/2024 09:39:00,19/11/2024 09:39,Meena,9899029323,,,De-tan,,Manicure,Bleaching,Wash,Massage,Threading,,Miscellaneous,214,Pinky,GPay,Poornima,2024-11-19,47,Tuesday
25/08/2024 09:36:00,25/08/2024 09:36,Meena,9998120372,,,,Pedicure,,,Wash,Massage,Threading,,Miscellaneous,1986,Anjali,GPay,Pinky,2024-08-25,34,Sunday
06/09/2024 11:10:00,06/09/2024 11:10,Aishwarya,9226033682,Waxing,,,,,Bleaching,,Massage,,,,2672,Suganya Sri,Cash,Anjali,2024-09-06,36,Friday
26/09/2024 12:15:00,26/09/2024 12:15,Latha,9761794803,,,De-tan,Pedicure,Manicure,,Wash,,Threading,,,2079,Anjali,PhonePe,,2024-09-26,39,Thursday
13/10/2024 20:06:00,13/10/2024 20:06,Kavya,9977549992,,Facial,De-tan,Pedicure,Manicure,,,,Threading,,Miscellaneous,2860,Poornima,Card,,2024-10-13,41,Sunday
01/10/2024 12:08:00,01/10/2024 12:08,Priya,9349467899,Waxing,Facial,,Pedicure,Manicure,Bleaching,,Massage,,,,3231,Pinky,Card,,2024-10-01,40,Tuesday
17/10/2024 12:50:00,17/10/2024 12:50,Deepa,9124344129,,Facial,,,,Bleaching,Wash,Massage,,Hair Cut,,746,Malar,GPay,,2024-10-17,42,Thursday
20/09/2024 12:25:00,20/09/2024 12:25,Kavya,9723561133,Waxing,,,,Manicure,Bleaching,,Massage,Threading,,,552,Malar,Card,,2024-09-20,38,Friday
09/11/2024 18:18:00,09/11/2024 18:18,Sandhya,9637226370,Waxing,Facial,De-tan,,Manicure,Bleaching,Wash,,Threading,Hair Cut,,2596,Anjali,Card,,2024-11-09,45,Saturday
26/08/2024 10:52:00,26/08/2024 10:52,Priya,9540738516,,Facial,De-tan,Pedicure,,,Wash,Massage,Threading,,Miscellaneous,836,Anjali,PhonePe,,2024-08-26,35,Monday
05/11/2024 10:10:00,05/11/2024 10:10,Sandhya,9112910255,Waxing,Facial,De-tan,,,Bleaching,Wash,,Threading,,,1308,Malar,Card,Suganya Sri,2024-11-05,45,Tuesday
05/10/2024 12:02:00,05/10/2024 12:02,Latha,9885879474,Waxing,,De-tan,,,,,Massage,,,Miscellaneous,2885,Anjali,Card,,2024-10-05,40,Saturday
24/08/2024 17:16:00,24/08/2024 17:16,Sandhya,9721635848,Waxing,,De-tan,Pedicure,,,,,Threading,Hair Cut,,3223,Suganya Sri,Card,Pinky,2024-08-24,34,Saturday
05/11/2024 11:39:00,05/11/2024 11:39,Keerthana,9912990009,,Facial,De-tan,,Manicure,,,Massage,,,,1225,Poornima,Card,Suganya Sri,2024-11-05,45,Tuesday
10/11/2024 17:57:00,10/11/2024 17:57,Kavya,9722942996,,,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,,Hair Cut,,574,Anjali,PhonePe,,2024-11-10,45,Sunday
18/11/2024 14:47:00,18/11/2024 14:47,Aishwarya,9349046186,,,De-tan,,,Bleaching,,,,,Miscellaneous,1873,Pinky,Card,Malar,2024-11-18,47,Monday
14/10/2024 18:51:00,14/10/2024 18:51,Kavya,9489674655,Waxing,Facial,,,,Bleaching,Wash,Massage,Threading,Hair Cut,,2817,Pinky,PhonePe,,2024-10-14,42,Monday
08/10/2024 18:50:00,08/10/2024 18:50,Aishwarya,9298579530,Waxing,Facial,De-tan,Pedicure,,,,,,,Miscellaneous,2451,Poornima,GPay,,2024-10-08,41,Tuesday
12/11/2024 18:11:00,12/11/2024 18:11,Keerthana,9925498464,Waxing,Facial,De-tan,,Manicure,,,Massage,,,Miscellaneous,2446,Malar,PhonePe,Malar,2024-11-12,46,Tuesday
25/10/2024 20:17:00,25/10/2024 20:17,Sangeetha,9557698128,,Facial,De-tan,,Manicure,Bleaching,Wash,Massage,,Hair Cut,,982,Malar,PhonePe,,2024-10-25,43,Friday
07/09/2024 09:38:00,07/09/2024 09:38,Latha,9675032837,Waxing,Facial,,,,Bleaching,Wash,Massage,,Hair Cut,,3439,Suganya Sri,GPay,Suganya Sri,2024-09-07,36,Saturday
12/10/2024 12:34:00,12/10/2024 12:34,Ranjani,9784060204,,Facial,,,Manicure,Bleaching,Wash,,,Hair Cut,Miscellaneous,1961,Malar,PhonePe,Pinky,2024-10-12,41,Saturday
09/10/2024 18:16:00,09/10/2024 18:16,Sandhya,9264006470,Waxing,,,,,,Wash,,Threading,,Miscellaneous,2830,Pinky,Card,Malar,2024-10-09,41,Wednesday
10/11/2024 13:39:00,10/11/2024 13:39,Divya,9654568168,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,,Hair Cut,,1773,Anjali,PhonePe,,2024-11-10,45,Sunday
14/11/2024 17:36:00,14/11/2024 17:36,Sandhya,9689444019,,,,,,,Wash,Massage,,Hair Cut,Miscellaneous,2105,Malar,Card,Anjali,2024-11-14,46,Thursday
13/09/2024 09:13:00,13/09/2024 09:13,Sangeetha,9578603907,,,De-tan,Pedicure,,,Wash,Massage,Threading,Hair Cut,Miscellaneous,1194,Malar,GPay,,2024-09-13,37,Friday
01/11/2024 13:31:00,01/11/2024 13:31,Divya,9667970029,Waxing,,De-tan,Pedicure,,,,Massage,,,,2324,Anjali,Cash,Poornima,2024-11-01,44,Friday
27/08/2024 10:49:00,27/08/2024 10:49,Ranjani,9761550911,,,,,,,Wash,,,Hair Cut,,3212,Pinky,PhonePe,Suganya Sri,2024-08-27,35,Tuesday
14/11/2024 10:25:00,14/11/2024 10:25,Swathi,9451978150,Waxing,Facial,De-tan,Pedicure,,,,,Threading,Hair Cut,,1905,Malar,Card,Suganya Sri,2024-11-14,46,Thursday
22/09/2024 20:01:00,22/09/2024 20:01,Swathi,9217559467,,,De-tan,,,,,,,,Miscellaneous,2198,Anjali,Cash,Poornima,2024-09-22,38,Sunday
16/09/2024 19:44:00,16/09/2024 19:44,Divya,9747690028,Waxing,,De-tan,Pedicure,Manicure,Bleaching,Wash,,Threading,Hair Cut,Miscellaneous,224,Suganya Sri,GPay,,2024-09-16,38,Monday
22/09/2024 11:39:00,22/09/2024 11:39,Swathi,9177105620,Waxing,,,,Manicure,,,Massage,Threading,,,1984,Malar,GPay,Pinky,2024-09-22,38,Sunday
27/08/2024 17:35:00,27/08/2024 17:35,Nisha,9329047002,,,De-tan,,Manicure,Bleaching,,,Threading,,,2694,Anjali,GPay,,2024-08-27,35,Tuesday
23/08/2024 10:08:00,23/08/2024 10:08,Latha,9907109151,Waxing,Facial,,Pedicure,,Bleaching,Wash,Massage,Threading,,,1755,Suganya Sri,PhonePe,,2024-08-23,34,Friday
29/10/2024 17:45:00,29/10/2024 17:45,Anjali,9333726569,,,De-tan,Pedicure,Manicure,Bleaching,Wash,,Threading,Hair Cut,,318,Pinky,Cash,,2024-10-29,44,Tuesday
10/11/2024 16:25:00,10/11/2024 16:25,Shruthi,9127651231,,,De-tan,Pedicure,,Bleaching,Wash,,,Hair Cut,,1729,Pinky,GPay,,2024-11-10,45,Sunday
16/09/2024 11:05:00,16/09/2024 11:05,Ranjani,9447531706,,Facial,De-tan,Pedicure,,,,,,Hair Cut,Miscellaneous,211,Malar,GPay,Suganya Sri,2024-09-16,38,Monday
07/09/2024 17:09:00,07/09/2024 17:09,Keerthana,9494800474,Waxing,Facial,De-tan,,Manicure,,,,Threading,Hair Cut,,1162,Anjali,GPay,,2024-09-07,36,Saturday
07/11/2024 14:36:00,07/11/2024 14:36,Sangeetha,9108662828,Waxing,,De-tan,Pedicure,,Bleaching,,Massage,Threading,Hair Cut,Miscellaneous,3316,Anjali,GPay,Anjali,2024-11-07,45,Thursday
26/08/2024 20:18:00,26/08/2024 20:18,Sandhya,9679035677,Waxing,Facial,De-tan,Pedicure,,,Wash,Massage,,Hair Cut,,1238,Suganya Sri,PhonePe,,2024-08-26,35,Monday
16/11/2024 12:41:00,16/11/2024 12:41,Meena,9717473159,Waxing,Facial,De-tan,,Manicure,Bleaching,Wash,,,,Miscellaneous,3090,Suganya Sri,Cash,,2024-11-16,46,Saturday
19/10/2024 11:31:00,19/10/2024 11:31,Soumya,9928575375,,,De-tan,Pedicure,,,,,,,Miscellaneous,702,Pinky,PhonePe,,2024-10-19,42,Saturday
29/10/2024 12:40:00,29/10/2024 12:40,Nisha,9172807917,,,De-tan,,,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,411,Malar,Card,,2024-10-29,44,Tuesday
04/10/2024 10:03:00,04/10/2024 10:03,Kavya,9373066494,,,,Pedicure,Manicure,Bleaching,Wash,,,,,1566,Pinky,Cash,Pinky,2024-10-04,40,Friday
17/11/2024 09:30:00,17/11/2024 09:30,Kavya,9357054881,Waxing,,De-tan,Pedicure,,,Wash,Massage,Threading,,Miscellaneous,1944,Poornima,Cash,Malar,2024-11-17,46,Sunday
10/09/2024 15:20:00,10/09/2024 15:20,Harini,9294725928,Waxing,Facial,,Pedicure,Manicure,,,Massage,,Hair Cut,,1822,Malar,Card,,2024-09-10,37,Tuesday
17/10/2024 17:05:00,17/10/2024 17:05,Sandhya,9163850895,,Facial,,Pedicure,,,Wash,,,,Miscellaneous,1333,Suganya Sri,Card,Poornima,2024-10-17,42,Thursday
31/08/2024 10:13:00,31/08/2024 10:13,Swathi,9205854019,,Facial,,Pedicure,,Bleaching,Wash,Massage,Threading,,,603,Anjali,PhonePe,,2024-08-31,35,Saturday
11/09/2024 09:09:00,11/09/2024 09:09,Harini,9568954505,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,,Massage,Threading,,,2295,Malar,PhonePe,,2024-09-11,37,Wednesday
16/09/2024 12:47:00,16/09/2024 12:47,Nisha,9134682453,Waxing,Facial,,,Manicure,,,Massage,,Hair Cut,,2684,Anjali,Card,,2024-09-16,38,Monday
19/10/2024 13:19:00,19/10/2024 13:19,Meena,9523910759,,,De-tan,Pedicure,Manicure,,,,,,,3412,Anjali,PhonePe,Suganya Sri,2024-10-19,42,Saturday
19/11/2024 09:08:00,19/11/2024 09:08,Nisha,9550294822,Waxing,,,,,Bleaching,Wash,,Threading,,,3396,Suganya Sri,PhonePe,Poornima,2024-11-19,47,Tuesday
19/11/2024 13:57:00,19/11/2024 13:57,Divya,9196208759,,Facial,De-tan,,,,,Massage,,Hair Cut,Miscellaneous,1881,Suganya Sri,PhonePe,,2024-11-19,47,Tuesday
